+1.6000000000000000e-02 +2.5296850392112019e-01
+3.2000000000000001e-02 +5.0065193948796571e-01
+4.8000000000000001e-02 +7.4185583146104350e-01
+6.4000000000000001e-02 +9.7148184331494536e-01
+8.0000000000000002e-02 +1.1819826654106600e+00
+9.6000000000000002e-02 +1.3655233424667736e+00
+1.1200000000000000e-01 +1.5169592535577783e+00
+1.2800000000000000e-01 +1.6355793329947097e+00
+1.4400000000000002e-01 +1.7245796174112376e+00
+1.6000000000000003e-01 +1.7892179273472650e+00
+1.7600000000000005e-01 +1.8350852543921168e+00
+1.9200000000000006e-01 +1.8671147180496721e+00
+2.0800000000000007e-01 +1.8892384742921775e+00
+2.2400000000000009e-01 +1.9044079077174489e+00
+2.4000000000000010e-01 +1.9147575424241170e+00
+2.5600000000000012e-01 +1.9217952241190976e+00
+2.7200000000000013e-01 +1.9265700411267781e+00
+2.8800000000000014e-01 +1.9298046741814987e+00
+3.0400000000000016e-01 +1.9319936906993338e+00
+3.2000000000000017e-01 +1.9334740711680689e+00
+3.3600000000000019e-01 +1.9344747515917693e+00
+3.5200000000000020e-01 +1.9351509605930546e+00
+3.6800000000000022e-01 +1.9356078113347857e+00
+3.8400000000000023e-01 +1.9359164181419983e+00
+4.0000000000000002e-01 +1.9361248646662002e+00

