+2.0000000000000000e-03 +3.2936127744254001e-02
+4.0000000000000001e-03 +6.4808499282081988e-02
+6.0000000000000001e-03 +9.6617160411100800e-02
+8.0000000000000002e-03 +1.2836203301732144e-01
+1.0000000000000000e-02 +1.6004286827116496e-01
+1.2000000000000000e-02 +1.9165920090714816e-01
+1.4000000000000000e-02 +2.2321030460962091e-01
+1.6000000000000000e-02 +2.5469514854537273e-01
+1.8000000000000002e-02 +2.8611235510534744e-01
+2.0000000000000004e-02 +3.1746015894181245e-01
+2.2000000000000006e-02 +3.4873636741380648e-01
+2.4000000000000007e-02 +3.7993832258214322e-01
+2.6000000000000009e-02 +4.1106286492527627e-01
+2.8000000000000011e-02 +4.4210629897841397e-01
+3.0000000000000013e-02 +4.7306436112986594e-01
+3.2000000000000015e-02 +5.0393218984003874e-01
+3.4000000000000016e-02 +5.3470429857904167e-01
+3.6000000000000018e-02 +5.6537455180768093e-01
+3.8000000000000020e-02 +5.9593614435277598e-01
+4.0000000000000022e-02 +6.2638158455022908e-01
+4.2000000000000023e-02 +6.5670268154700917e-01
+4.4000000000000025e-02 +6.8689053716503978e-01
+4.6000000000000027e-02 +7.1693554273473081e-01
+4.8000000000000029e-02 +7.4682738130237325e-01
+5.0000000000000031e-02 +7.7655503560269512e-01
+5.2000000000000032e-02 +8.0610680216450048e-01
+5.4000000000000034e-02 +8.3547031188256415e-01
+5.6000000000000036e-02 +8.6463255734212163e-01
+5.8000000000000038e-02 +8.9357992712292766e-01
+6.0000000000000039e-02 +9.2229824723782960e-01
+6.2000000000000041e-02 +9.5077282977635225e-01
+6.4000000000000043e-02 +9.7898852872762598e-01
+6.6000000000000045e-02 +1.0069298028502613e+00
+6.8000000000000047e-02 +1.0345807853411222e+00
+7.0000000000000048e-02 +1.0619253599325713e+00
+7.2000000000000050e-02 +1.0889472429212590e+00
+7.4000000000000052e-02 +1.1156300705040074e+00
+7.6000000000000054e-02 +1.1419574906712384e+00
+7.8000000000000055e-02 +1.1679132587894125e+00
+8.0000000000000057e-02 +1.1934813358949170e+00
+8.2000000000000059e-02 +1.2186459886266279e+00
+8.4000000000000061e-02 +1.2433918896465859e+00
+8.6000000000000063e-02 +1.2677042173412147e+00
+8.8000000000000064e-02 +1.2915687535620775e+00
