+0.0000000000000000e+00 +1.0000000000000000e+00 +9.5666051336527358e-01
+2.0000000000000002e-05 +1.0000000000000000e+00 +9.5666051336527358e-01

+2.0000000000000002e-05 +1.0000000000000000e+00 +9.5588352236092455e-01
+4.0000000000000003e-05 +1.0000000000000000e+00 +9.5588352236092455e-01

+4.0000000000000003e-05 +1.0000000000000000e+00 +9.5510893953010045e-01
+6.0000000000000008e-05 +1.0000000000000000e+00 +9.5510893953010045e-01

+6.0000000000000008e-05 +1.0000000000000000e+00 +9.5433665611445473e-01
+8.0000000000000007e-05 +1.0000000000000000e+00 +9.5433665611445473e-01

+8.0000000000000007e-05 +1.0000000000000000e+00 +9.5356656471835888e-01
+1.0000000000000000e-04 +1.0000000000000000e+00 +9.5356656471835888e-01

+1.0000000000000000e-04 +1.0000000000000000e+00 +9.5279855930103174e-01
+1.2000000000000002e-04 +1.0000000000000000e+00 +9.5279855930103174e-01

+1.2000000000000002e-04 +1.0000000000000000e+00 +9.5203253516766162e-01
+1.4000000000000001e-04 +1.0000000000000000e+00 +9.5203253516766162e-01

+1.4000000000000001e-04 +1.0000000000000000e+00 +9.5126838895957289e-01
+1.6000000000000001e-04 +1.0000000000000000e+00 +9.5126838895957289e-01

+1.6000000000000001e-04 +1.0000000000000000e+00 +9.5050601864347672e-01
+1.8000000000000001e-04 +1.0000000000000000e+00 +9.5050601864347672e-01

+1.8000000000000001e-04 +1.0000000000000000e+00 +9.4974532349985497e-01
+2.0000000000000001e-04 +1.0000000000000000e+00 +9.4974532349985497e-01

+2.0000000000000001e-04 +1.0000000000000000e+00 +9.4898620411052592e-01
+2.2000000000000001e-04 +1.0000000000000000e+00 +9.4898620411052592e-01

+2.2000000000000001e-04 +1.0000000000000000e+00 +9.4822856234542385e-01
+2.4000000000000003e-04 +1.0000000000000000e+00 +9.4822856234542385e-01

+2.4000000000000003e-04 +1.0000000000000000e+00 +9.4747230134864191e-01
+2.6000000000000003e-04 +1.0000000000000000e+00 +9.4747230134864191e-01

+2.6000000000000003e-04 +1.0000000000000000e+00 +9.4671732552378129e-01
+2.8000000000000003e-04 +1.0000000000000000e+00 +9.4671732552378129e-01

+2.8000000000000003e-04 +1.0000000000000000e+00 +9.4596354051862930e-01
+3.0000000000000003e-04 +1.0000000000000000e+00 +9.4596354051862930e-01

+3.0000000000000003e-04 +1.0000000000000000e+00 +9.4521085320922726e-01
+3.2000000000000003e-04 +1.0000000000000000e+00 +9.4521085320922726e-01

+3.2000000000000003e-04 +1.0000000000000000e+00 +9.4445917168334936e-01
+3.4000000000000002e-04 +1.0000000000000000e+00 +9.4445917168334936e-01

+3.4000000000000002e-04 +1.0000000000000000e+00 +9.4370840522342769e-01
+3.6000000000000002e-04 +1.0000000000000000e+00 +9.4370840522342769e-01

+3.6000000000000002e-04 +1.0000000000000000e+00 +9.4295846428896646e-01
+3.8000000000000002e-04 +1.0000000000000000e+00 +9.4295846428896646e-01

+3.8000000000000002e-04 +1.0000000000000000e+00 +9.4220926049846787e-01
+4.0000000000000002e-04 +1.0000000000000000e+00 +9.4220926049846787e-01

+4.0000000000000002e-04 +1.0000000000000000e+00 +9.4146070661091330e-01
+4.2000000000000002e-04 +1.0000000000000000e+00 +9.4146070661091330e-01

+4.2000000000000002e-04 +1.0000000000000000e+00 +9.4071271650681620e-01
+4.4000000000000002e-04 +1.0000000000000000e+00 +9.4071271650681620e-01

+4.4000000000000002e-04 +1.0000000000000000e+00 +9.3996520516888338e-01
+4.6000000000000001e-04 +1.0000000000000000e+00 +9.3996520516888338e-01

+4.6000000000000001e-04 +1.0000000000000000e+00 +9.3921808866232059e-01
+4.8000000000000007e-04 +1.0000000000000000e+00 +9.3921808866232059e-01

+4.8000000000000007e-04 +1.0000000000000000e+00 +9.3847128411476977e-01
+5.0000000000000001e-04 +1.0000000000000000e+00 +9.3847128411476977e-01

+5.0000000000000001e-04 +1.0000000000000000e+00 +9.3772470969600386e-01
+5.2000000000000006e-04 +1.0000000000000000e+00 +9.3772470969600386e-01

+5.2000000000000006e-04 +1.0000000000000000e+00 +9.3697828459721189e-01
+5.4000000000000001e-04 +1.0000000000000000e+00 +9.3697828459721189e-01

+5.4000000000000001e-04 +1.0000000000000000e+00 +9.3623192901017982e-01
+5.6000000000000006e-04 +1.0000000000000000e+00 +9.3623192901017982e-01

+5.6000000000000006e-04 +1.0000000000000000e+00 +9.3548556410604589e-01
+5.8000000000000000e-04 +1.0000000000000000e+00 +9.3548556410604589e-01

+5.8000000000000000e-04 +1.0000000000000000e+00 +9.3473911201402005e-01
+6.0000000000000006e-04 +1.0000000000000000e+00 +9.3473911201402005e-01

+6.0000000000000006e-04 +1.0000000000000000e+00 +9.3399249579971821e-01
+6.2000000000000000e-04 +1.0000000000000000e+00 +9.3399249579971821e-01

+6.2000000000000000e-04 +1.0000000000000000e+00 +9.3324563944348193e-01
+6.4000000000000005e-04 +1.0000000000000000e+00 +9.3324563944348193e-01

+6.4000000000000005e-04 +1.0000000000000000e+00 +9.3249846781838119e-01
+6.6000000000000010e-04 +1.0000000000000000e+00 +9.3249846781838119e-01

+6.6000000000000010e-04 +1.0000000000000000e+00 +9.3175090666817506e-01
+6.8000000000000005e-04 +1.0000000000000000e+00 +9.3175090666817506e-01

+6.8000000000000005e-04 +1.0000000000000000e+00 +9.3100288258510466e-01
+7.0000000000000010e-04 +1.0000000000000000e+00 +9.3100288258510466e-01

+7.0000000000000010e-04 +1.0000000000000000e+00 +9.3025432298750776e-01
+7.2000000000000005e-04 +1.0000000000000000e+00 +9.3025432298750776e-01

+7.2000000000000005e-04 +1.0000000000000000e+00 +9.2950515609744677e-01
+7.4000000000000010e-04 +1.0000000000000000e+00 +9.2950515609744677e-01

+7.4000000000000010e-04 +1.0000000000000000e+00 +9.2875531091810093e-01
+7.6000000000000004e-04 +1.0000000000000000e+00 +9.2875531091810093e-01

+7.6000000000000004e-04 +1.0000000000000000e+00 +9.2800471721122713e-01
+7.8000000000000009e-04 +1.0000000000000000e+00 +9.2800471721122713e-01

+7.8000000000000009e-04 +1.0000000000000000e+00 +9.2725330547437690e-01
+8.0000000000000004e-04 +1.0000000000000000e+00 +9.2725330547437690e-01

+8.0000000000000004e-04 +1.0000000000000000e+00 +9.2650100691824222e-01
+8.2000000000000009e-04 +1.0000000000000000e+00 +9.2650100691824222e-01

+8.2000000000000009e-04 +1.0000000000000000e+00 +9.2574775344375615e-01
+8.4000000000000003e-04 +1.0000000000000000e+00 +9.2574775344375615e-01

+8.4000000000000003e-04 +1.0000000000000000e+00 +9.2499347761932849e-01
+8.6000000000000009e-04 +1.0000000000000000e+00 +9.2499347761932849e-01

+8.6000000000000009e-04 +1.0000000000000000e+00 +9.2423811265787892e-01
+8.8000000000000003e-04 +1.0000000000000000e+00 +9.2423811265787892e-01

+8.8000000000000003e-04 +1.0000000000000000e+00 +9.2348159239399719e-01
+9.0000000000000008e-04 +1.0000000000000000e+00 +9.2348159239399719e-01

+9.0000000000000008e-04 +1.0000000000000000e+00 +9.2272385126091916e-01
+9.2000000000000003e-04 +1.0000000000000000e+00 +9.2272385126091916e-01

+9.2000000000000003e-04 +1.0000000000000000e+00 +9.2196482426764381e-01
+9.4000000000000008e-04 +1.0000000000000000e+00 +9.2196482426764381e-01

+9.4000000000000008e-04 +1.0000000000000000e+00 +9.2120444697588144e-01
+9.6000000000000013e-04 +1.0000000000000000e+00 +9.2120444697588144e-01

+9.6000000000000013e-04 +1.0000000000000000e+00 +9.2044265547711224e-01
+9.8000000000000019e-04 +1.0000000000000000e+00 +9.2044265547711224e-01

+9.8000000000000019e-04 +1.0000000000000000e+00 +9.1967938636957458e-01
+1.0000000000000000e-03 +1.0000000000000000e+00 +9.1967938636957458e-01

+1.0000000000000000e-03 +1.0000000000000000e+00 +9.1891457673522225e-01
+1.0200000000000001e-03 +1.0000000000000000e+00 +9.1891457673522225e-01

+1.0200000000000001e-03 +1.0000000000000000e+00 +9.1814816411678823e-01
+1.0400000000000001e-03 +1.0000000000000000e+00 +9.1814816411678823e-01

+1.0400000000000001e-03 +1.0000000000000000e+00 +9.1738008649468672e-01
+1.0600000000000002e-03 +1.0000000000000000e+00 +9.1738008649468672e-01

+1.0600000000000002e-03 +1.0000000000000000e+00 +9.1661028226404506e-01
+1.0800000000000000e-03 +1.0000000000000000e+00 +9.1661028226404506e-01

+1.0800000000000000e-03 +1.0000000000000000e+00 +9.1583869021162700e-01
+1.1000000000000001e-03 +1.0000000000000000e+00 +9.1583869021162700e-01

+1.1000000000000001e-03 +1.0000000000000000e+00 +9.1506524949286916e-01
+1.1200000000000001e-03 +1.0000000000000000e+00 +9.1506524949286916e-01

+1.1200000000000001e-03 +1.0000000000000000e+00 +9.1428989960878304e-01
+1.1400000000000002e-03 +1.0000000000000000e+00 +9.1428989960878304e-01

+1.1400000000000002e-03 +1.0000000000000000e+00 +9.1351258038293071e-01
+1.1600000000000000e-03 +1.0000000000000000e+00 +9.1351258038293071e-01

+1.1600000000000000e-03 +1.0000000000000000e+00 +9.1273323193833045e-01
+1.1800000000000001e-03 +1.0000000000000000e+00 +9.1273323193833045e-01

+1.1800000000000001e-03 +1.0000000000000000e+00 +9.1195179467444853e-01
+1.2000000000000001e-03 +1.0000000000000000e+00 +9.1195179467444853e-01

+1.2000000000000001e-03 +1.0000000000000000e+00 +9.1116820924402453e-01
+1.2200000000000002e-03 +1.0000000000000000e+00 +9.1116820924402453e-01

+1.2200000000000002e-03 +1.0000000000000000e+00 +9.1038241652999685e-01
+1.2400000000000000e-03 +1.0000000000000000e+00 +9.1038241652999685e-01

+1.2400000000000000e-03 +1.0000000000000000e+00 +9.0959435762231189e-01
+1.2600000000000001e-03 +1.0000000000000000e+00 +9.0959435762231189e-01

+1.2600000000000001e-03 +1.0000000000000000e+00 +9.0880397379479272e-01
+1.2800000000000001e-03 +1.0000000000000000e+00 +9.0880397379479272e-01

+1.2800000000000001e-03 +1.0000000000000000e+00 +9.0801120648185507e-01
+1.3000000000000002e-03 +1.0000000000000000e+00 +9.0801120648185507e-01

+1.3000000000000002e-03 +1.0000000000000000e+00 +9.0721599725526247e-01
+1.3200000000000002e-03 +1.0000000000000000e+00 +9.0721599725526247e-01

+1.3200000000000002e-03 +1.0000000000000000e+00 +9.0641828780078937e-01
+1.3400000000000000e-03 +1.0000000000000000e+00 +9.0641828780078937e-01

+1.3400000000000000e-03 +1.0000000000000000e+00 +9.0561801989479884e-01
+1.3600000000000001e-03 +1.0000000000000000e+00 +9.0561801989479884e-01

+1.3600000000000001e-03 +1.0000000000000000e+00 +9.0481513538084246e-01
