+0.0000000000000000e+00 +3.3333333333333331e-01 +9.5739635550863234e-01
+2.5000000000000001e-05 +1.3333333333333333e+00 +9.5739635550863234e-01
+5.0000000000000002e-05 +3.3333333333333331e-01 +9.5739635550863234e-01

+5.0000000000000002e-05 +3.3333333333333331e-01 +9.5649467289390455e-01
+7.5000000000000007e-05 +1.3333333333333333e+00 +9.5555588106778278e-01
+1.0000000000000000e-04 +3.3333333333333331e-01 +9.5461708924166100e-01

+1.0000000000000000e-04 +3.3333333333333331e-01 +9.5461404571741948e-01
+1.2500000000000000e-04 +1.3333333333333333e+00 +9.5368211808924197e-01
+1.5000000000000001e-04 +3.3333333333333331e-01 +9.5275019046106446e-01

+1.5000000000000001e-04 +3.3333333333333331e-01 +9.5274732531403006e-01
+1.7500000000000003e-04 +1.3333333333333333e+00 +9.5182145175521837e-01
+2.0000000000000001e-04 +3.3333333333333331e-01 +9.5089557819640669e-01

+2.0000000000000001e-04 +3.3333333333333331e-01 +9.5089288327451282e-01
+2.2499999999999999e-04 +1.3333333333333333e+00 +9.4997228118021504e-01
+2.5000000000000001e-04 +3.3333333333333331e-01 +9.4905167908591725e-01

+2.5000000000000001e-04 +3.3333333333333331e-01 +9.4904914647883631e-01
+2.7500000000000002e-04 +1.3333333333333333e+00 +9.4813306010159637e-01
+3.0000000000000003e-04 +3.3333333333333331e-01 +9.4721697372435643e-01

+3.0000000000000003e-04 +3.3333333333333331e-01 +9.4721459577374623e-01
+3.2499999999999999e-04 +1.3333333333333333e+00 +9.4630229546722699e-01
+3.5000000000000000e-04 +3.3333333333333331e-01 +9.4538999516070776e-01

+3.5000000000000000e-04 +3.3333333333333331e-01 +9.4538776446770756e-01
+3.7500000000000001e-04 +1.3333333333333333e+00 +9.4447854585338742e-01
+4.0000000000000002e-04 +3.3333333333333331e-01 +9.4356932723906728e-01

+4.0000000000000002e-04 +3.3333333333333331e-01 +9.4356723667012676e-01
+4.2500000000000003e-04 +1.3333333333333333e+00 +9.4266041973884163e-01
+4.5000000000000004e-04 +3.3333333333333331e-01 +9.4175360280755649e-01

+4.5000000000000004e-04 +3.3333333333333331e-01 +9.4175164549775614e-01
+4.7500000000000005e-04 +1.3333333333333333e+00 +9.4084657365690716e-01
+5.0000000000000001e-04 +3.3333333333333331e-01 +9.3994150181605818e-01

+5.0000000000000001e-04 +3.3333333333333331e-01 +9.3993967117092758e-01
+5.2500000000000008e-04 +1.3333333333333333e+00 +9.3903571024711863e-01
+5.5000000000000003e-04 +3.3333333333333331e-01 +9.3813174932330967e-01

+5.5000000000000003e-04 +3.3333333333333331e-01 +9.3813003901935821e-01
+5.7499999999999999e-04 +1.3333333333333333e+00 +9.3722657622525352e-01
+6.0000000000000006e-04 +3.3333333333333331e-01 +9.3632311343114882e-01

+6.0000000000000006e-04 +3.3333333333333331e-01 +9.3632151741452518e-01
+6.2500000000000012e-04 +1.3333333333333333e+00 +9.3541796028770430e-01
+6.5000000000000008e-04 +3.3333333333333331e-01 +9.3451440316088341e-01

+6.5000000000000008e-04 +3.3333333333333331e-01 +9.3451291564528394e-01
+6.7500000000000004e-04 +1.3333333333333333e+00 +9.3360869096598587e-01
+6.9999999999999999e-04 +3.3333333333333331e-01 +9.3270446628668779e-01

+6.9999999999999999e-04 +3.3333333333333331e-01 +9.3270308175002725e-01
+7.2499999999999995e-04 +1.3333333333333333e+00 +9.3179763444375474e-01
+7.5000000000000002e-04 +3.3333333333333331e-01 +9.3089218713748223e-01

+7.5000000000000002e-04 +3.3333333333333331e-01 +9.3089090031791233e-01
+7.7500000000000008e-04 +1.3333333333333333e+00 +9.2998369234807299e-01
+8.0000000000000004e-04 +3.3333333333333331e-01 +9.2907648437823365e-01

+8.0000000000000004e-04 +3.3333333333333331e-01 +9.2907529026921309e-01
+8.2500000000000000e-04 +1.3333333333333333e+00 +9.2816579952416334e-01
+8.5000000000000006e-04 +3.3333333333333331e-01 +9.2725630877911358e-01

+8.5000000000000006e-04 +3.3333333333333331e-01 +9.2725520262406191e-01
+8.7500000000000013e-04 +1.3333333333333333e+00 +9.2634292180221089e-01
+9.0000000000000008e-04 +3.3333333333333331e-01 +9.2543064098035988e-01

+9.0000000000000008e-04 +3.3333333333333331e-01 +9.2542961826679693e-01
+9.2500000000000004e-04 +1.3333333333333333e+00 +9.2451405376273665e-01
+9.5000000000000000e-04 +3.3333333333333331e-01 +9.2359848925867638e-01

+9.5000000000000000e-04 +3.3333333333333331e-01 +9.2359754571193364e-01
+9.7499999999999996e-04 +1.3333333333333333e+00 +9.2267821650594106e-01
+1.0000000000000000e-03 +3.3333333333333331e-01 +9.2175888729994848e-01

+1.0000000000000000e-03 +3.3333333333333331e-01 +9.2175801887679687e-01
+1.0250000000000001e-03 +1.3333333333333333e+00 +9.2083445542945541e-01
+1.0500000000000002e-03 +3.3333333333333331e-01 +9.1991089198211395e-01

+1.0500000000000002e-03 +3.3333333333333331e-01 +9.1991009486386754e-01
+1.0750000000000000e-03 +1.3333333333333333e+00 +9.1898183801702071e-01
+1.1000000000000001e-03 +3.3333333333333331e-01 +9.1805358117017388e-01

+1.1000000000000001e-03 +3.3333333333333331e-01 +9.1805285175617457e-01
+1.1250000000000001e-03 +1.3333333333333333e+00 +9.1711945164092867e-01
+1.1500000000000000e-03 +3.3333333333333331e-01 +9.1618605152568278e-01

+1.1500000000000000e-03 +3.3333333333333331e-01 +9.1618538642628600e-01
+1.1750000000000000e-03 +1.3333333333333333e+00 +9.1524640137830104e-01
+1.2000000000000001e-03 +3.3333333333333331e-01 +9.1430741633031609e-01

+1.2000000000000001e-03 +3.3333333333333331e-01 +9.1430681236009348e-01
+1.2250000000000000e-03 +1.3333333333333333e+00 +9.1336180784196153e-01
+1.2500000000000000e-03 +3.3333333333333331e-01 +9.1241680332382957e-01

+1.2500000000000000e-03 +3.3333333333333331e-01 +9.1241625749504174e-01
+1.2750000000000001e-03 +1.3333333333333333e+00 +9.1146480502518223e-01
+1.3000000000000002e-03 +3.3333333333333331e-01 +9.1051335255532273e-01

+1.3000000000000002e-03 +3.3333333333333331e-01 +9.1051286207106330e-01
+1.3250000000000002e-03 +1.3333333333333333e+00 +9.0955453815812770e-01
+1.3500000000000001e-03 +3.3333333333333331e-01 +9.0859621424519210e-01

+1.3500000000000001e-03 +3.3333333333333331e-01 +9.0859577649323842e-01
+1.3749999999999999e-03 +1.3333333333333333e+00 +9.0763016157470799e-01
+1.4000000000000000e-03 +3.3333333333333331e-01 +9.0666454665617757e-01

+1.4000000000000000e-03 +3.3333333333333331e-01 +9.0666415920262577e-01
