+0.0000000000000000e+00 +6.6666666666666666e-02 +9.5874069350137214e-01
+2.3494467607053527e-05 +3.7847495629784700e-01 +9.5796438544487594e-01
+7.1476848351935499e-05 +5.5485837703548635e-01 +9.5639327899552729e-01
+1.2852315164806451e-04 +5.5485837703548635e-01 +9.5454892398770330e-01
+1.7650553239294649e-04 +3.7847495629784700e-01 +9.5301596951091849e-01
+2.0000000000000001e-04 +6.6666666666666666e-02 +9.5227109551448519e-01

+2.0000000000000001e-04 +6.6666666666666666e-02 +9.5227109529011333e-01
+2.2349446760705355e-04 +3.7847495629784700e-01 +9.5152981281518279e-01
+2.7147684835193551e-04 +5.5485837703548635e-01 +9.5002652723939229e-01
+3.2852315164806449e-04 +5.5485837703548635e-01 +9.4825662703620373e-01
+3.7650553239294653e-04 +3.7847495629784700e-01 +9.4678139381501736e-01
+4.0000000000000002e-04 +6.6666666666666666e-02 +9.4606322673040888e-01

+4.0000000000000002e-04 +6.6666666666666666e-02 +9.4606322654380959e-01
+4.2349446760705356e-04 +3.7847495629784700e-01 +9.4534766409436732e-01
+4.7147684835193555e-04 +5.5485837703548635e-01 +9.4389394873592414e-01
+5.2852315164806448e-04 +5.5485837703548635e-01 +9.4217806047307806e-01
+5.7650553239294662e-04 +3.7847495629784700e-01 +9.4074435032354653e-01
+6.0000000000000006e-04 +6.6666666666666666e-02 +9.4004527492728074e-01

+6.0000000000000006e-04 +6.6666666666666666e-02 +9.4004527477451294e-01
+6.2349446760705360e-04 +3.7847495629784700e-01 +9.3934801757310848e-01
+6.7147684835193553e-04 +5.5485837703548635e-01 +9.3792932968939935e-01
+7.2852315164806457e-04 +5.5485837703548635e-01 +9.3625116165769673e-01
+7.7650553239294660e-04 +3.7847495629784700e-01 +9.3484606249653879e-01
+8.0000000000000004e-04 +6.6666666666666666e-02 +9.3416000706545055e-01

+8.0000000000000004e-04 +6.6666666666666666e-02 +9.3416000694181045e-01
+8.2349446760705358e-04 +3.7847495629784700e-01 +9.3347514201248760e-01
+8.7147684835193551e-04 +5.5485837703548635e-01 +9.3207988063843694e-01
+9.2852315164806444e-04 +5.5485837703548635e-01 +9.3042642928103114e-01
+9.7650553239294648e-04 +3.7847495629784700e-01 +9.2903962795482387e-01
